dbID,band,n_obs,baseline,mean_mag,std_mag,mjd_min,mjd_max
1269806,g,67,3336.956155,19.788895522388056,0.139020038749746,51075.376655,54412.33281
126986,r,56,3336.9332829999985,20.215464285714287,0.08051418781044434,51075.307459,54412.240742
126986,g,54,3336.9332830000058,20.705999999999996,0.1074607594185655,51075.310792,54412.244075
1271475,r,65,3336.956137000001,20.563153846153845,0.15353348226857474,51075.375859,54412.331996
1271475,g,64,3336.956137000001,20.63240625,0.15386324272202745,51075.379192,54412.335329
1271538,r,63,3321.033811999994,19.58684126984127,0.06698121185261327,51081.352934,54402.386746
1271538,g,61,3321.033811999994,20.001163934426227,0.08988593506341921,51081.356267,54402.390079
1271754,r,128,3330.9725150000013,19.6269921875,0.08613629244670822,51081.353425,54412.32594
1271754,g,126,3330.9725160000016,19.89701587301587,0.10979511829774416,51081.356758,54412.329274
1271802,r,63,3327.017694000002,19.937714285714286,0.07161679961010958,51075.373649,54402.391343
1271802,g,60,3327.017694000002,20.427549999999997,0.0949131927956629,51075.376982,54402.394676
1272014,r,59,3321.033884999997,19.628711864406778,0.13208472510096889,51081.363998,54402.397883
1272014,g,54,2582.9626849999986,19.632944444444448,0.1339724151633141,51819.438531,54402.401216
1272156,r,69,3336.956124000004,20.35957971014493,0.09418551010086126,51075.370093,54412.326217
1272156,g,69,3336.9561250000042,20.439318840579713,0.09924665405284312,51075.373426,54412.329551
127248,r,51,3321.0338249999986,20.027313725490195,0.1740362245587675,51081.295307,54402.329132
127248,g,50,2582.9626910000006,20.20998,0.20934607615142908,51819.369774,54402.332465
1272637,r,58,3321.0337930000023,19.416379310344826,0.19820503382610435,51081.357568,54402.391361
1272637,g,52,2582.9626690000005,19.45501923076923,0.2212278229115352,51819.432026,54402.394695
1272663,r,63,3336.9561289999983,19.934222222222225,0.204070050565777,51075.372055,54412.328184
1272663,g,63,3336.9561289999983,19.84860317460317,0.20935938112755384,51075.375388,54412.331517
1272684,r,63,3321.033908000005,20.1225873015873,0.08306081820744377,51081.356334,54402.390242
1272684,g,62,3321.033908000005,20.16640322580645,0.0936302714485525,51081.359667,54402.393575
1272692,r,65,3336.956192000005,19.245384615384616,0.10170601560117995,51075.368182,54412.324374
1272692,g,66,3336.956192999998,19.375090909090908,0.09441955486866974,51075.371515,54412.327708
1272967,r,70,3336.9561419999955,18.721628571428568,0.11182041360127035,51075.371804,54412.327946
1272967,g,68,3336.956142999996,18.89994117647059,0.11914399127710731,51075.375137,54412.33128
1273006,r,69,3336.956134,20.137246376811596,0.0928273144767178,51075.369834,54412.325968
1273006,g,68,3336.956134,20.71352941176471,0.13910908442744538,51075.373167,54412.329301
1273037,r,57,3304.0401809999967,19.160000000000004,0.19638308427528492,51081.363032,54385.403213
1273037,g,57,2582.9628019999946,19.283368421052632,0.16817822955872413,51819.437508,54402.40031
127330,r,55,3321.033872,20.28507272727273,0.11917059651768198,51081.28931,54402.323182
127330,g,53,3321.033872,20.18250943396226,0.10878932776485326,51081.292643,54402.326515
1273374,r,64,3321.033829,20.4376875,0.06433260132895292,51081.354783,54402.388612
1273374,g,61,2582.9627060000057,20.852081967213113,0.0628626645382727,51819.429239,54402.391945
1273776,r,58,3327.017731,20.297068965517237,0.1371365870933776,51075.377502,54402.395233
1273776,g,58,3327.017731999993,20.354827586206895,0.14797345264363135,51075.380835,54402.398567
1274578,r,63,3321.033841999997,19.02328571428571,0.059955387798571465,51081.358268,54402.39211
1274578,g,64,3321.0338420000044,19.31225,0.06755622658201092,51081.361601,54402.395443
1274789,r,67,3336.956115000001,20.392432835820895,0.1175983835659794,51075.374806,54412.330921
1274789,g,68,3336.956115000001,20.642235294117647,0.13498345406742376,51075.378139,54412.334254
1275231,r,70,3336.956170000005,18.256814285714288,0.027910209528385126,51075.374134,54412.330304
1275231,g,69,3336.956170000005,18.40420289855072,0.034670113977208226,51075.377467,54412.333637
1275323,r,58,3321.033906000004,20.325603448275864,0.12437650566133168,51081.352125,54402.386031
1275323,g,59,3321.0339070000045,20.54462711864407,0.16348844341110455,51081.355458,54402.389365
127549,r,61,3336.9333460000053,18.651672131147542,0.1168891476138158,51075.308987,54412.242333
127549,g,60,3336.9333460000053,18.845599999999997,0.15642913198421,51075.31232,54412.245666
1276604,r,70,3336.9561350000004,20.54871428571428,0.15054995780776007,51075.376863,54412.332998
1276604,g,68,3336.9561360000007,20.462985294117644,0.14714263714535616,51075.380196,54412.336332
1276753,r,71,3336.9561650000032,19.973394366197187,0.12922319144680222,51075.376225,54412.33239
1276753,g,69,3336.956164999996,20.16231884057971,0.1682005783954647,51075.379558,54412.335723
1276984,r,27,3303.0490819999977,20.220370370370368,0.11103191004396412,51081.357963,54384.407045
1276984,g,26,3301.022299999997,20.49796153846154,0.09283959730848922,51081.361296,54382.383596
1277127,r,70,3336.9561259999973,18.70387142857143,0.17763967715000825,51075.377773,54412.333899
1277127,g,71,3336.9561259999973,18.727366197183095,0.192463952318029,51075.381106,54412.337232
1277718,r,60,3321.0337660000005,20.53475,0.07988129213610246,51081.358804,54402.39257
1277718,g,58,3321.033767000001,20.9613275862069,0.06391842536444525,51081.362137,54402.395904
1278476,r,116,3336.9561369999938,20.656612068965515,0.2648377763563471,51075.370582,54412.326719
1278476,g,116,3336.9561380000014,20.79048275862069,0.2624289881866441,51075.373915,54412.330053
1278515,r,68,3336.956124000004,20.191529411764705,0.07847901004282018,51075.377488,54412.333612
1278515,g,67,3336.956124000004,20.17591044776119,0.08473113427026048,51075.380821,54412.336945
1278799,r,61,3321.0338859999974,20.209147540983608,0.23003597979913912,51081.357719,54402.391605
1278799,g,59,3321.033886999998,20.674677966101697,0.3313656611342129,51081.361052,54402.394939
1279445,r,68,3336.9561669999966,19.778970588235293,0.13243588577432663,51075.369221,54412.325388
1279445,g,68,3336.9561669999966,19.96976470588235,0.1696017929330051,51075.372554,54412.328721
1279470,r,66,3336.9561299999987,20.250030303030304,0.12234327880846221,51075.368836,54412.324966
1279470,g,68,3336.956130999999,20.521088235294116,0.14879039098620273,51075.372169,54412.3283
127950,r,50,2582.962814999999,20.238879999999998,0.13315068756863424,51819.365511,54402.328326
127950,g,49,2582.9628160000066,20.411979591836737,0.1658098849612225,51819.368844,54402.33166
1279770,r,68,3336.9561599999943,20.252529411764705,0.13627291718634882,51075.373804,54412.329964
1279770,g,61,3336.9561599999943,20.762721311475406,0.16236693226566168,51075.377137,54412.333297
1279991,r,63,3321.0338370000027,19.13688888888889,0.11062737557110147,51081.359671,54402.393508
1279991,g,61,3310.0415250000005,19.491278688524595,0.14433489417659395,51081.363004,54391.404529
1280333,r,62,3321.033835000002,18.72209677419355,0.06434501501543169,51081.352841,54402.386676
1280333,g,62,3321.033835000002,18.98908064516129,0.08200379581834007,51081.356174,54402.390009
1280361,r,65,3336.9561390000017,19.45803076923077,0.08187682479108381,51075.373712,54412.329851
1280361,g,63,3336.9561390000017,19.79969841269841,0.12395962411276862,51075.377045,54412.333184
1280423,r,63,3321.033773999996,19.58623809523809,0.11116735764555945,51081.363117,54402.396891
1280423,g,64,3321.033773999996,19.781984375,0.1453829525111503,51081.36645,54402.400224
128178,r,53,3321.0338919999995,19.73118867924528,0.12316227316925363,51081.293495,54402.327387
128178,g,53,3321.033893,19.709377358490567,0.12981717571262896,51081.296828,54402.330721
1281845,r,39,3336.956130999999,20.991,0.460424274795012,51075.378593,54412.334724
1281845,g,38,3336.9561319999993,20.722868421052635,0.1700622441857891,51075.381926,54412.338058
1282312,r,70,3336.9563440000056,19.217714285714294,0.034637363334635046,51075.372586,54412.32893
1282312,g,68,3336.9563439999984,19.44001470588236,0.03543987976636855,51075.375919,54412.332263
1283004,r,63,3321.0337599999984,19.688539682539677,0.12777532680287584,51081.356836,54402.390596
1283004,g,58,3321.0337599999984,20.05641379310345,0.15723670213854474,51081.360169,54402.393929
1284120,r,59,3321.033817000003,19.245203389830507,0.09205705299138248,51081.351695,54402.385512
1284120,g,61,3321.033817000003,19.278688524590162,0.12564581248964812,51081.355028,54402.388845
1284591,r,64,3321.0338330000013,18.70496875,0.04451368074465994,51081.357552,54402.391385
1284591,g,61,3310.041492999997,18.83444262295082,0.0643274218329752,51081.360885,54391.402378
1284837,r,69,3336.956116000001,19.411768115942028,0.06251078629881947,51075.371989,54412.328105
1284837,g,65,3336.9561170000015,19.484923076923078,0.07381500945811605,51075.375322,54412.331439
1285114,r,68,3336.9562089999963,19.653058823529413,0.17294158163217824,51075.379172,54412.335381
1285114,g,69,3336.9562089999963,19.70449275362319,0.2224272311024347,51075.382505,54412.338714
1285416,r,70,3336.9561509999985,19.9942,0.14346951891305304,51075.376897,54412.333048
1285416,g,67,3336.956151999999,20.156999999999996,0.19388225385065272,51075.38023,54412.336382
1285638,r,68,3336.956124999997,20.004176470588234,0.16119644036871064,51075.370101,54412.326226
1285638,g,67,3336.956124999997,20.393134328358208,0.22926129884898153,51075.373434,54412.329559
1285983,r,66,3336.9562059999953,20.437060606060605,0.1491956087163383,51075.368169,54412.324375
1285983,g,66,3336.9562059999953,20.709984848484847,0.1932129059953266,51075.371502,54412.327708
1286465,r,3,20.955410999995365,19.22966666666667,0.011145502331533998,53664.341862,53685.297273
1286465,g,3,20.955410999995365,19.427666666666667,0.0348743777324023,53664.345195,53685.300606
1286965,r,62,3321.0339190000013,19.575935483870968,0.06125669705789952,51081.354281,54402.3882
1286965,g,58,2582.9627050000054,20.11293103448276,0.08039961873064627,51819.428828,54402.391533
1287421,r,63,3321.0337599999984,18.51931746031746,0.08534390287905395,51081.356967,54402.390727
1287421,g,55,3321.0337599999984,18.397654545454547,0.09461908671218486,51081.3603,54402.39406
128761,r,53,3321.033859999996,19.68607547169811,0.09859711218102626,51081.286479,54402.320339
128761,g,51,3321.0338609999963,19.717882352941174,0.10877006635853512,51081.289812,54402.323673
1287859,r,40,3321.033902000003,18.479300000000002,0.07425436014134137,51081.359973,54402.393875
1287859,g,38,3321.033902000003,18.994,0.07809980119928882,51081.363306,54402.397208
1287972,r,64,3321.033786,18.913703124999998,0.04038783839516993,51081.354924,54402.38871
1287972,g,59,3321.033786,19.237745762711864,0.050611378509064206,51081.358257,54402.392043
1288496,r,64,3336.9561740000063,20.35815625,0.1364954462095257,51075.368886,54412.32506
1288496,g,60,3330.9303880000007,20.71558333333333,0.16762858662995275,51075.372219,54406.302607
128895,r,61,3330.930354999997,19.1942131147541,0.06557316393162115,51075.304572,54406.234927
128895,g,59,3330.930355999997,19.375610169491523,0.08896847984008709,51075.307905,54406.238261
1289191,r,65,3321.033865999998,18.60615384615385,0.07304903111435218,51081.364734,54402.3986
1289191,g,62,3321.0338669999983,18.650741935483868,0.07524603418632775,51081.368067,54402.401934
1289546,r,58,3310.0415310000026,19.949844827586205,0.14875712694884158,51081.351456,54391.392987
1289546,g,55,3310.0415310000026,20.2336,0.1532422443536552,51081.354789,54391.39632
1289640,r,68,3336.9562899999946,19.10316176470588,0.2643681485160931,51075.378769,54412.335059
1289640,g,60,3336.9562899999946,19.404283333333336,0.3759047792401097,51075.382102,54412.338392
1289965,r,64,3321.033881000003,19.775796875,0.11982932911117529,51081.356603,54402.390484
1289965,g,56,3321.0338809999957,19.814410714285714,0.13777579830830153,51081.359936,54402.393817
1290222,r,68,3336.956167000004,18.830044117647063,0.12935171317262106,51075.369173,54412.32534
1290222,g,68,3336.956167000004,18.80464705882353,0.14098787648191205,51075.372506,54412.328673
1290252,r,62,3321.0339250000034,19.829935483870965,0.2639689541231978,51081.35746,54402.391385
1290252,g,61,3321.0339250000034,20.31227868852459,0.3989019819268452,51081.360793,54402.394718
1290364,r,63,3321.0338800000027,19.353507936507935,0.16050009870103998,51081.356344,54402.390224
1290364,g,51,3321.033881000003,19.59337254901961,0.17201800644281767,51081.359677,54402.393558
1290809,r,68,3336.9561440000034,20.24808823529412,0.10292540635507068,51075.377278,54412.333422
1290809,g,67,3336.9561449999965,20.47876119402985,0.10982850805079639,51075.380611,54412.336756
1291108,r,70,3336.9561759999997,18.483800000000006,0.07013346460244836,51075.377936,54412.334112
1291108,g,69,3336.9561759999997,18.722869565217387,0.0846306404655435,51075.381269,54412.337445
1291287,r,69,3336.956146999997,18.669101449275356,0.08244596736124502,51075.371952,54412.328099
1291287,g,60,3336.956146999997,18.92341666666667,0.10619405062850226,51075.375285,54412.331432
1291596,r,128,3336.9561449999965,18.802749999999996,0.11613367836248016,51075.378334,54412.334479
1291596,g,124,3336.9561449999965,18.880266129032254,0.13783786108878673,51075.381667,54412.337812
1291892,r,66,3336.956148999998,20.22743939393939,0.1201602627791228,51075.379048,54412.335197
1291892,g,64,3336.956148999998,20.439875,0.1438011322104245,51075.382381,54412.33853
1292491,r,70,3336.9561260000046,18.444399999999998,0.11023901305799154,51075.373921,54412.330047
1292491,g,67,3336.9561259999973,18.687477611940295,0.13431421816124814,51075.377254,54412.33338
129274,r,51,3321.0338809999957,19.772274509803925,0.13078422259455333,51081.295072,54402.328953
129274,g,53,3321.033881999996,20.065132075471702,0.14035817225346722,51081.298405,54402.332287
1292837,r,64,3321.0338029999984,19.710296875,0.1296440655804744,51081.355534,54402.389337
1292837,g,59,3321.033803999999,19.935000000000002,0.16034010462932333,51081.358867,54402.392671
1292959,r,63,3321.0338239999983,19.340777777777774,0.31261424296247015,51081.359351,54402.393175
1292959,g,63,3321.0338239999983,19.50239682539683,0.32845383525646926,51081.362684,54402.396508
1293269,r,63,3321.0338550000015,19.29166666666667,0.14698083235362724,51081.360445,54402.3943
1293269,g,57,3321.0338550000015,19.547438596491233,0.16274865106227943,51081.363778,54402.397633
1293440,r,61,3321.033872,20.405655737704915,0.05561397549499074,51081.362671,54402.396543
1293440,g,62,3321.033872,20.53590322580646,0.06602900381221043,51081.366004,54402.399876
1293496,r,63,3321.033844000005,19.536031746031746,0.09425614682561397,51081.353135,54402.386979
1293496,g,62,3321.0338450000054,19.854758064516123,0.1083795132235631,51081.356468,54402.390313
1293979,r,64,3321.033924999996,19.99865625,0.0795157647007025,51081.357551,54402.391476
1293979,g,63,3321.033924999996,20.244746031746033,0.1229319037534337,51081.360884,54402.394809
1294279,r,60,3321.0338809999957,19.080016666666662,0.09703117912414658,51081.363096,54402.396977
1294279,g,56,3321.0338809999957,19.175767857142855,0.1186536061506392,51081.366429,54402.40031
1294588,r,69,3336.9561689999973,20.521884057971015,0.11905297033611426,51075.374017,54412.330186
1294588,g,68,3336.9561689999973,20.507161764705884,0.12338099890584231,51075.37735,54412.333519
1294776,r,64,3321.0340270000015,19.6948125,0.09396988796284718,51081.358677,54402.392704
1294776,g,60,3321.0340270000015,19.7658,0.1071520415111167,51081.36201,54402.396037
1294799,r,69,3336.9561140000005,19.847710144927536,0.13609620440556808,51075.376804,54412.332918
1294799,g,67,3336.956115000001,19.908716417910448,0.14572872016080418,51075.380137,54412.336252
1295475,r,69,3336.956164999996,19.726913043478262,0.09913520837730956,51075.380637,54412.336802
1295475,g,65,3336.9561659999963,19.684107692307695,0.08396045279258596,51075.38397,54412.340136
129550,r,60,3336.933339000003,19.187900000000003,0.05315439774844577,51075.303464,54412.236803
129550,g,60,3336.933339000003,19.62746666666667,0.06748542229416833,51075.306797,54412.240136
1295521,r,61,3321.0338800000027,20.574491803278693,0.11959064371413541,51081.356473,54402.390353
1295521,g,48,3321.0338800000027,20.846875,0.14763787694332803,51081.359806,54402.393686
1295530,r,63,3321.033841999997,19.231761904761903,0.0616239786059698,51081.360519,54402.394361
1295530,g,61,3321.0338429999974,19.538918032786885,0.083594904363091,51081.363852,54402.397695
1295574,r,63,3321.0340209999995,19.566555555555556,0.16285652247785554,51081.360773,54402.394794
1295574,g,61,3321.0340209999995,19.595754098360658,0.15788714123844697,51081.364106,54402.398127
129563,r,109,3330.9495800000004,19.770999999999997,0.07873565108826859,51081.28582,54412.2354
129563,g,99,3324.9466440000033,19.88186868686869,0.07646067801238815,51081.289153,54406.235797
1296365,r,63,3321.0338550000015,18.793619047619053,0.04008420841394191,51081.360275,54402.39413
1296365,g,60,3321.0338550000015,19.017983333333333,0.05528456435168456,51081.363608,54402.397463
1296417,r,54,3321.0338189999966,20.264555555555553,0.1313819237054442,51081.360564,54402.394383
1296417,g,51,2582.9626910000006,21.067274509803923,0.15523152580952063,51819.435026,54402.397717
1296442,r,64,3321.0340180000057,17.898015625,0.10583765459825442,51081.356872,54402.39089
1296442,g,62,3321.034019000006,17.907258064516128,0.12720531226022638,51081.360205,54402.394224
1296448,r,69,3336.9561759999997,19.87986956521739,0.06996891919584129,51075.377837,54412.334013
1296448,g,68,3336.9561759999997,19.990588235294116,0.07465355972248569,51075.38117,54412.337346
1296844,r,59,3321.03385,19.812406779661018,0.10825943707939761,51081.36274,54402.39659
1296844,g,58,3321.033851,19.856706896551724,0.12483036884877148,51081.366073,54402.399924
1297850,r,47,3304.040151000001,20.777702127659577,0.07435850904781177,51081.356199,54385.39635
1297850,g,47,3304.040151000001,21.879468085106385,0.11414135526372354,51081.359532,54385.399683
1298154,r,63,3321.0338779999947,19.816730158730163,0.10449564528774305,51081.3608,54402.394678
1298154,g,61,3321.0338779999947,19.779016393442618,0.0987054721029101,51081.364133,54402.398011
1298222,r,67,3336.956145999997,19.79389552238806,0.09815159373685857,51075.370766,54412.326912
1298222,g,65,3336.956146999997,19.79070769230769,0.09742369370268507,51075.374099,54412.330246
1298399,r,120,3330.972447,20.40523333333333,0.12280429778943236,51081.361,54412.333447
1298399,g,119,3330.972447,21.157176470588237,7.259191291910939,51081.364333,54412.33678
1298520,r,63,3321.033902999996,19.664666666666665,0.15205627613193423,51081.356719,54402.390622
1298520,g,59,3321.0339039999963,19.698457627118646,0.1802570971859219,51081.360052,54402.393956
129859,r,59,3336.9332979999963,19.455254237288134,0.06096500613934867,51075.312014,54412.245312
129859,g,60,3336.9332979999963,19.75968333333334,0.07503387938495222,51075.315347,54412.248645
1298677,r,64,3321.0340179999985,18.465265625,0.032178332280579425,51081.356879,54402.390897
1298677,g,63,3321.0340179999985,19.12717460317461,0.04748250795135462,51081.360212,54402.39423
1298693,r,69,3336.956127999998,20.495637681159423,0.17556038401416987,51075.376019,54412.332147
1298693,g,67,3336.9561289999983,20.981253731343283,0.21890632790425393,51075.379352,54412.335481
129886,r,43,3321.0337870000003,19.188534883720926,0.10500705376909475,51081.295215,54402.329002
129886,g,43,3321.0337870000003,19.293860465116282,0.1164235613881284,51081.298548,54402.332335
1299294,r,68,3336.9561289999983,19.69292647058824,0.1243522411842397,51075.377789,54412.333918
1299294,g,68,3336.9561289999983,19.780323529411763,0.14586833720622142,51075.381122,54412.337251
1299660,r,131,3336.9561140000005,19.875679389312978,0.09760688149745189,51075.379435,54412.335549
1299660,g,134,3336.9561149999936,19.96376865671642,0.09153491415922055,51075.382768,54412.338883
1299803,r,63,3321.0338439999978,18.370301587301586,0.02265730543431791,51081.353273,54402.387117
1299803,g,64,3321.0338439999978,18.416234375000002,0.021648283843283638,51081.356606,54402.39045
1300190,r,63,3321.0337999999974,19.444984126984128,0.14992987694924442,51081.357488,54402.391288
1300190,g,60,3321.0337999999974,20.609150000000003,0.23391101050043211,51081.360821,54402.394621
1300533,r,69,3336.9561659999963,19.981159420289856,0.12540619488528457,51075.374227,54412.330393
1300533,g,67,3336.9561669999966,19.953358208955223,0.13992596139179828,51075.37756,54412.333727
1300734,r,62,3321.034012999997,19.627483870967737,0.14092582605587844,51081.359464,54402.393477
1300734,g,55,3321.034013999997,19.585163636363635,0.1410616581674789,51081.362797,54402.396811
1300819,r,67,3336.956121999996,19.38720895522388,0.15985763604032494,51075.370601,54412.326723
1300819,g,67,3336.956121999996,19.46979104477612,0.1609184031026824,51075.373934,54412.330056
1301263,r,58,3321.0339960000056,20.281275862068966,0.1252091757549038,51081.36229,54402.396286
1301263,g,57,3321.0339969999986,20.54480701754386,0.17856645906113291,51081.365623,54402.39962
1301664,r,84,3336.9561230000036,20.339976190476193,0.09868769598013973,51075.380366,54412.336489
1301664,g,83,3336.956124000004,20.819963855421687,0.213233535969941,51075.383699,54412.339823
1301714,r,69,3336.9561369999938,18.843492753623185,0.05498211123798054,51075.373032,54412.329169
1301714,g,70,3336.956137000001,18.89907142857143,0.07629179349774146,51075.376365,54412.332502
1301929,r,66,3336.956290000002,20.11581818181818,0.13932672621976888,51075.378926,54412.335216
1301929,g,61,3336.956290000002,20.3872131147541,0.16740577136711773,51075.382259,54412.338549
1302263,r,124,3330.972507999999,20.408911290322585,0.16151011214206218,51081.361761,54412.334269
1302263,g,123,3330.972507999999,20.479536585365857,0.17037196478613564,51081.365094,54412.337602
1302891,r,64,3321.0339930000046,19.988281250000004,0.12239887008644107,51081.3543,54402.388293
1302891,g,63,3321.0339939999976,20.08955555555555,0.12497285772338125,51081.357633,54402.391627
1303145,r,124,3330.9724330000026,18.63742741935484,0.04213097347081285,51081.363819,54412.336252
1303145,g,126,3330.9724330000026,19.618404761904756,7.188934638799391,51081.367152,54412.339585
1303290,r,64,3321.0338859999974,19.579875,0.1178654556051094,51081.361481,54402.395367
1303290,g,63,3321.033886999998,19.856571428571428,0.1609489433276176,51081.364814,54402.398701
1303500,r,65,3321.033886999998,19.771399999999996,0.12106880434123155,51081.357556,54402.391443
1303500,g,62,3321.033886999998,19.8526935483871,0.12396547239241047,51081.360889,54402.394776
1303766,r,68,3336.9561280000053,20.25857352941177,0.12887446196344257,51075.374863,54412.330991
1303766,g,66,3336.9561280000053,20.62427272727273,0.14426696060728877,51075.378196,54412.334324
1303873,r,63,3321.0339989999993,19.792079365079363,0.07445895888559678,51081.365013,54402.399012
1303873,g,62,3321.0339989999993,19.861709677419352,0.06573121885492478,51081.368346,54402.402345
1303943,r,61,3321.033890999999,19.50565573770492,0.04478285871058095,51081.355774,54402.389665
1303943,g,59,2582.9626930000013,19.85584745762712,0.06055304819807771,51819.430305,54402.392998
130405,r,55,3321.0339930000046,19.14101818181818,0.11689723395266963,51081.292056,54402.326049
130405,g,55,3321.0339930000046,19.582290909090908,0.14369534347200402,51081.295389,54402.329382
1304411,r,66,3336.956159000001,20.27256060606061,0.11210427083312488,51075.36861,54412.324769
1304411,g,61,3330.9303800000052,20.51762295081968,0.12839222231875408,51075.371943,54406.302323
1304417,r,64,3336.956109999999,20.1535625,0.1642158331092042,51075.377343,54412.333453
1304417,g,63,3336.9561109999995,20.16296825396825,0.18210872108105308,51075.380676,54412.336787
1304512,r,62,3321.0337849999996,19.601306451612903,0.11605374015316351,51081.352282,54402.386067
1304512,g,60,3321.033786,19.730316666666667,0.10631454771363855,51081.355615,54402.389401
1304533,r,5,1874.8876119999986,18.9734,0.2661598016230103,51819.432555,53694.320167
1304533,g,5,1874.8876119999986,19.2918,0.44332128304425017,51819.435888,53694.3235
130457,r,55,3321.033860000003,19.318018181818186,0.14106149412212712,51081.290275,54402.324135
130457,g,54,2582.9627420000033,19.79959259259259,0.20356767175110912,51819.364726,54402.327468
1304963,r,69,3336.956112,19.36014492753623,0.16828782068293655,51075.376347,54412.332459
1304963,g,63,3330.930386,19.46377777777778,0.200352106278671,51075.37968,54406.310066
1305559,r,33,3329.992065999999,17.050272727272727,0.07114188670591433,51075.380718,54405.372784
1305559,g,33,3329.992066999999,17.27709090909091,0.0760639139688755,51075.384051,54405.376118
1305589,r,70,3336.956112,20.7122,0.19482861332830098,51075.381205,54412.337317
1305589,g,69,3336.956113,20.598086956521744,0.19646224250073685,51075.384538,54412.340651
1305938,r,65,3321.0338400000037,19.043538461538464,0.09228052164219823,51081.360793,54402.394633
1305938,g,61,3321.0338399999964,19.216016393442622,0.11025551423751828,51081.364126,54402.397966
1306333,r,34,3336.9561230000036,20.189676470588235,0.15929841042525744,51075.380642,54412.336765
1306333,g,34,3336.9561230000036,20.38794117647059,0.14390048464466307,51075.383975,54412.340098
1306557,r,70,3329.9920390000043,20.04601428571429,0.07563323019813513,51075.377504,54405.369543
1306557,g,67,3328.9941080000062,21.791462686567165,9.625786475064418,51075.380837,54404.374945
1307128,r,69,3336.956112,18.35259420289855,0.15113122418254718,51075.376337,54412.332449
1307128,g,63,3330.930386,18.494984126984125,0.15949916575026812,51075.37967,54406.310056
1307711,r,69,3336.9561220000032,19.306318840579706,0.1061982686004259,51075.36851,54412.324632
1307711,g,69,3336.9561229999963,19.32863768115942,0.09924117469096815,51075.371843,54412.327966
1307976,r,61,3310.041438,18.95180327868852,0.046290890536122266,51081.351804,54391.393242
1307976,g,59,3310.041438,19.0423220338983,0.06259811029745553,51081.355137,54391.396575
1308057,r,62,3327.0176529999953,18.980145161290327,0.10426483754149635,51075.368409,54402.386062
1308057,g,61,3327.0176529999953,19.04470491803279,0.13304927526275429,51075.371742,54402.389395
1308348,r,66,3336.956134,19.829378787878788,0.1322364463068487,51075.370568,54412.326702
1308348,g,66,3336.956134,20.160984848484848,0.1415085919250611,51075.373901,54412.330035
1309146,r,69,3336.9561350000004,19.54023188405797,0.07381570174418549,51075.3768,54412.332935
1309146,g,67,3336.9561360000007,19.930626865671645,0.07522004254601146,51075.380133,54412.336269
1309342,r,65,3336.956121999996,20.173276923076926,0.11012824799258882,51075.379911,54412.336033
1309342,g,55,3330.9303480000017,20.26854545454545,0.12653347644460342,51075.383244,54406.313592
1309414,r,68,3336.956164000003,18.909132352941178,0.0674584631266147,51075.368228,54412.324392
1309414,g,70,3336.956164000003,19.18352857142857,0.07985070380378102,51075.371561,54412.327725
130965,r,59,3336.9332980000036,20.190254237288137,0.11399265412257839,51075.303752,54412.23705
130965,g,61,3336.9332979999963,20.692918032786885,0.1479680177098503,51075.307085,54412.240383
1309939,r,65,3321.033854000001,20.19413846153846,0.21439660422993062,51081.364474,54402.398328
1309939,g,64,3321.033854000001,20.232546875,0.2449984011228123,51081.367807,54402.401661
1310,r,56,3321.033924000003,19.600500000000004,0.03907044919117252,51081.282487,54402.316411
1310,g,56,3321.0339250000034,19.650928571428572,0.041997388159799816,51081.28582,54402.319745
1310034,r,66,3336.956127000005,19.626106060606062,0.10432642955005708,51075.3679,54412.324027
1310034,g,63,3336.9561280000053,19.63228571428571,0.1354357375372821,51075.371233,54412.327361
1310302,r,62,3321.033894,18.50187096774194,0.07603999030030138,51081.363319,54402.397213
1310302,g,61,3321.033894,18.774295081967214,0.09002046110988285,51081.366652,54402.400546
1310971,r,106,3336.9562030000016,20.3108962264151,0.16084669422267836,51075.368815,54412.325018
1310971,g,103,3336.9562039999946,20.615126213592234,0.17818903890164595,51075.372148,54412.328352
1310991,r,71,3336.956170999998,17.856281690140843,0.03814360674046938,51075.375673,54412.331844
1310991,g,67,3336.956170999998,18.162283582089554,0.05186630516095415,51075.379006,54412.335177
1311260,r,69,3336.956121000003,19.774420289855072,0.12242589072069891,51075.37424,54412.330361
1311260,g,66,3336.956121000003,20.060318181818182,0.14948245656576775,51075.377573,54412.333694
131141,r,62,3336.9333810000026,20.26532258064516,0.14387962869923787,51075.300454,54412.233835
131141,g,59,3336.9333810000026,20.519203389830512,0.15022974266678815,51075.303787,54412.237168
1311685,r,68,3336.9562089999963,19.039470588235297,0.11224323254697896,51075.379196,54412.335405
1311685,g,69,3336.9562089999963,19.291333333333338,0.14684623394939592,51075.382529,54412.338738
1311699,r,37,3321.0339959999983,18.833000000000002,0.06477445275515441,51081.355812,54402.389808
1311699,g,37,3321.0339959999983,18.868837837837837,0.0632880645053913,51081.359145,54402.393141
131196,r,51,3321.0338009999978,19.572803921568628,0.052397432809379724,51081.294853,54402.328654
131196,g,52,3321.033801999998,19.718269230769234,0.0739709182419829,51081.298186,54402.331988
131280,r,55,3321.033819999997,19.51470909090909,0.10240146886859718,51081.286543,54402.320363
131280,g,52,2582.9627439999967,19.71482692307692,0.13276420989481336,51819.360952,54402.323696
1313082,r,65,3321.0337530000033,19.589292307692304,0.07313858774786032,51081.355418,54402.389171
